Server_ID,Timestamp,CPU_Usage_Pct,Memory_Usage_GB,Cost_USD,Subscription_Type_Enterprise,Subscription_Type_Free-Tier,Subscription_Type_Pay-As-You-Go,Subscription_Type_Student,Status_Active,Status_Idle
MS-SRV-550,2026-01-23 17:00:00,85.63797673994677,63.0,473.5233173271715,False,False,True,False,True,False
MS-SRV-469,2026-01-23 18:00:00,99.76742146748184,120.0,434.4561353872576,False,True,False,False,True,False
MS-SRV-253,2026-01-23 19:00:00,93.3627284306883,63.0,63.51158167320111,False,False,True,False,True,False
MS-SRV-989,2026-01-23 21:00:00,24.27803564066964,57.0,205.26539652784965,False,False,True,False,True,False
MS-SRV-386,2026-01-23 22:00:00,36.04001937114737,8.0,433.6301996065108,True,False,False,False,True,False
MS-SRV-397,2026-01-23 23:00:00,26.8602536324771,83.0,0.0,True,False,False,False,True,False
MS-SRV-812,2026-01-24 00:00:00,35.929353768040386,109.0,365.3170935425634,True,False,False,False,True,False
MS-SRV-401,2026-01-24 01:00:00,95.0017238809652,95.0,43.23167116630001,True,False,False,False,False,True
MS-SRV-382,2026-01-24 02:00:00,84.28280578327607,69.0,146.02644372124774,False,False,True,False,True,False
MS-SRV-315,2026-01-24 03:00:00,27.838397521099225,11.0,275.723763210413,False,False,True,False,False,True
MS-SRV-928,2026-01-24 05:00:00,77.70752326092745,84.0,499.5401929348424,True,False,False,False,True,False
MS-SRV-445,2026-01-24 06:00:00,14.813220029938456,27.0,498.69793406764745,False,False,True,False,True,False
MS-SRV-863,2026-01-24 07:00:00,95.09091596435768,26.0,0.0,False,False,True,False,True,False
MS-SRV-170,2026-01-24 08:00:00,77.88643514756792,63.0,171.6607178151609,False,True,False,False,True,False
MS-SRV-773,2026-01-24 09:00:00,76.81565419198887,36.0,128.2687043659273,False,False,True,False,False,True
MS-SRV-927,2026-01-24 10:00:00,59.84729157291604,21.0,466.5499568168666,False,False,True,False,True,False
MS-SRV-256,2026-01-24 11:00:00,48.54057892646518,51.0,382.9260497452682,True,False,False,False,True,False
MS-SRV-756,2026-01-24 12:00:00,72.18899082932242,94.0,387.9219963555604,True,False,False,False,True,False
MS-SRV-661,2026-01-24 13:00:00,38.43192853002825,72.0,395.9450665704289,False,False,True,False,False,True
MS-SRV-963,2026-01-24 14:00:00,37.87387407095426,70.0,183.8762177228297,True,False,False,False,True,False
MS-SRV-269,2026-01-24 15:00:00,34.66897092382837,126.0,369.6513239113034,True,False,False,False,True,False
MS-SRV-990,2026-01-24 16:00:00,87.03256764104043,44.0,47.04997838182161,False,False,True,False,False,True
MS-SRV-111,2026-01-24 17:00:00,40.9750371977546,45.0,430.6240515090977,True,False,False,False,False,True
MS-SRV-442,2026-01-24 18:00:00,78.69660484568944,87.0,334.26279523029245,False,False,True,False,True,False
MS-SRV-755,2026-01-24 19:00:00,47.257173529380985,106.0,389.6035247202837,False,False,True,False,True,False
MS-SRV-451,2026-01-24 20:00:00,49.0007299177291,66.0,364.3019611019874,False,False,True,False,True,False
MS-SRV-703,2026-01-24 21:00:00,51.995639477429975,45.0,105.96177742809007,True,False,False,False,False,True
MS-SRV-119,2026-01-24 22:00:00,35.52695954507344,35.0,307.0259993994338,False,False,True,False,True,False
MS-SRV-485,2026-01-24 23:00:00,62.29755367483036,37.0,451.29740015589226,False,True,False,False,True,False
MS-SRV-817,2026-01-25 00:00:00,71.15580709880402,100.0,222.2308560271011,False,False,True,False,True,False
MS-SRV-547,2026-01-25 01:00:00,19.418285564215758,121.0,233.59104726128805,False,False,True,False,True,False
MS-SRV-724,2026-01-25 02:00:00,16.00291283299432,58.0,175.00615121575325,False,False,True,False,True,False
MS-SRV-315,2026-01-25 03:00:00,95.73783383084552,31.0,336.79434720732564,True,False,False,False,True,False
MS-SRV-896,2026-01-25 04:00:00,21.80764594343531,53.0,182.95264172006625,True,False,False,False,True,False
MS-SRV-170,2026-01-25 05:00:00,16.530190880728238,17.0,149.16312260549225,False,True,False,False,True,False
MS-SRV-233,2026-01-25 06:00:00,64.81063692008787,43.0,436.7643543321052,True,False,False,False,True,False
MS-SRV-717,2026-01-25 08:00:00,34.517695819545835,89.0,380.62202370359967,True,False,False,False,True,False
MS-SRV-355,2026-01-25 09:00:00,21.158617665831613,42.0,125.65662398407794,False,False,True,False,True,False
MS-SRV-638,2026-01-25 10:00:00,41.90876395481874,63.0,468.58372202863,True,False,False,False,True,False
MS-SRV-836,2026-01-25 11:00:00,77.4108860075,63.0,233.3480382166948,False,False,True,False,True,False
MS-SRV-417,2026-01-25 12:00:00,16.973003822357075,69.0,391.6659839175008,True,False,False,False,True,False
MS-SRV-315,2026-01-25 13:00:00,37.29047177447461,79.0,30.90959635793605,False,False,True,False,True,False
MS-SRV-604,2026-01-25 14:00:00,93.65620232313488,60.0,190.74463160343285,False,False,False,True,True,False
MS-SRV-972,2026-01-25 15:00:00,52.63663151919283,63.0,306.4458962370171,False,False,True,False,True,False
MS-SRV-992,2026-01-25 16:00:00,99.87824387225092,9.0,365.3386342396733,True,False,False,False,True,False
MS-SRV-195,2026-01-25 17:00:00,90.27750513782578,9.0,88.54037569595829,False,False,True,False,True,False
MS-SRV-487,2026-01-25 18:00:00,28.694557891364717,8.0,63.88248877427704,True,False,False,False,True,False
MS-SRV-444,2026-01-25 19:00:00,64.68418702634217,98.0,40.567252921037685,False,False,False,True,True,False
MS-SRV-415,2026-01-25 20:00:00,13.641535192322008,21.0,122.422251946347,False,False,True,False,True,False
MS-SRV-986,2026-01-25 21:00:00,93.56217956538818,114.0,490.6721919219482,True,False,False,False,True,False
MS-SRV-522,2026-01-25 22:00:00,56.80714845487341,103.0,297.2945364330235,False,False,True,False,True,False
MS-SRV-259,2026-01-26 00:00:00,47.46834144043809,27.0,436.67727133305584,False,False,True,False,True,False
MS-SRV-700,2026-01-26 01:00:00,49.70560401026792,12.0,466.76210248888543,False,False,False,True,True,False
MS-SRV-605,2026-01-26 02:00:00,22.29149931403746,108.0,81.69171494588845,True,False,False,False,True,False
MS-SRV-157,2026-01-26 03:00:00,71.61049239603089,18.0,256.5827517674948,True,False,False,False,True,False
MS-SRV-930,2026-01-26 04:00:00,71.04803962957432,63.0,267.9779910750729,False,False,False,True,True,False
MS-SRV-771,2026-01-26 05:00:00,33.16386997652164,75.0,203.88511954753372,True,False,False,False,True,False
MS-SRV-497,2026-01-26 06:00:00,88.35634444149915,100.0,443.2514132263572,True,False,False,False,True,False
MS-SRV-647,2026-01-26 07:00:00,33.10627108436921,36.0,32.32880587600651,True,False,False,False,False,True
MS-SRV-861,2026-01-26 08:00:00,33.684556198320706,115.0,48.40916870510743,True,False,False,False,True,False
MS-SRV-848,2026-01-26 09:00:00,81.07893229803292,63.0,148.25881278975817,False,False,True,False,True,False
MS-SRV-603,2026-01-26 10:00:00,22.10734373145971,20.0,32.469295268024794,True,False,False,False,True,False
MS-SRV-998,2026-01-26 11:00:00,31.21609425669625,10.0,499.4727242407703,False,False,True,False,True,False
MS-SRV-501,2026-01-26 12:00:00,39.14502289489651,86.0,358.8168809555322,False,False,True,False,True,False
MS-SRV-278,2026-01-26 13:00:00,10.11351419142322,71.0,284.2949893237519,False,False,True,False,True,False
MS-SRV-378,2026-01-26 14:00:00,10.889444384252252,22.0,113.59119393140575,False,False,True,False,True,False
MS-SRV-642,2026-01-26 15:00:00,42.17211571332192,46.0,35.004059685647746,False,False,True,False,True,False
MS-SRV-197,2026-01-26 16:00:00,32.5381341408475,103.0,489.4503619044553,False,False,True,False,True,False
MS-SRV-919,2026-01-26 17:00:00,52.13580279799088,98.0,0.0,False,True,False,False,True,False
MS-SRV-716,2026-01-26 18:00:00,50.11985323402257,96.0,476.6583451530405,False,False,False,True,True,False
MS-SRV-650,2026-01-26 19:00:00,45.52307968777151,13.0,59.33151646787096,True,False,False,False,True,False
MS-SRV-896,2026-01-26 20:00:00,23.261470543920108,112.0,190.9133515530077,False,False,True,False,True,False
MS-SRV-872,2026-01-26 21:00:00,66.63311997132837,80.0,471.0564175501711,False,False,True,False,True,False
MS-SRV-464,2026-01-26 22:00:00,76.48219510539843,31.0,304.13346335900115,True,False,False,False,False,True
MS-SRV-585,2026-01-26 23:00:00,18.406657082366745,72.0,408.9271817593015,False,False,True,False,True,False
MS-SRV-612,2026-01-27 00:00:00,89.6223333179394,53.0,351.1231400229009,False,False,True,False,True,False
MS-SRV-864,2026-01-27 01:00:00,18.683301325315,86.0,234.02139792764456,False,False,False,True,True,False
MS-SRV-574,2026-01-27 02:00:00,25.61628680201417,115.0,154.36967149253456,True,False,False,False,True,False
MS-SRV-486,2026-01-27 03:00:00,14.348820925535044,111.0,81.18871711679151,False,True,False,False,True,False
MS-SRV-875,2026-01-27 04:00:00,33.85637870940164,118.0,85.8057845173993,False,False,True,False,True,False
MS-SRV-201,2026-01-27 05:00:00,32.90476166194436,53.0,182.02557894573945,False,False,True,False,True,False
MS-SRV-528,2026-01-27 06:00:00,60.81313333221305,41.0,282.6736368799217,False,True,False,False,True,False
MS-SRV-538,2026-01-27 07:00:00,88.6422425101718,65.0,21.360624881150244,True,False,False,False,True,False
MS-SRV-432,2026-01-27 08:00:00,32.203474965365885,63.0,195.0654332876285,False,False,True,False,True,False
MS-SRV-838,2026-01-27 09:00:00,50.39812583295433,24.0,231.1277656195616,True,False,False,False,True,False
MS-SRV-359,2026-01-27 10:00:00,61.39019230739511,19.0,0.0,True,False,False,False,True,False
MS-SRV-260,2026-01-27 11:00:00,53.72484120101612,67.0,414.3775357915205,True,False,False,False,True,False
MS-SRV-363,2026-01-27 12:00:00,86.81870297514983,100.0,224.9215576457236,True,False,False,False,True,False
MS-SRV-526,2026-01-27 13:00:00,10.160511408141256,38.0,295.801694207566,True,False,False,False,True,False
MS-SRV-678,2026-01-27 14:00:00,32.06528979372979,107.0,217.76785861564608,False,False,True,False,True,False
MS-SRV-877,2026-01-27 15:00:00,38.68871873931011,23.0,236.01942147878648,False,False,True,False,False,True
MS-SRV-361,2026-01-27 16:00:00,87.56721918955162,90.0,466.3863917620985,False,False,False,True,True,False
MS-SRV-382,2026-01-27 17:00:00,24.604275175173647,65.0,47.25894970048573,False,False,True,False,True,False
MS-SRV-166,2026-01-27 18:00:00,55.894615750955175,114.0,67.58572679865591,False,False,True,False,True,False
MS-SRV-250,2026-01-27 19:00:00,83.48818218393863,44.0,268.13493637746654,True,False,False,False,True,False
MS-SRV-787,2026-01-27 20:00:00,58.9994488005132,33.0,405.38118279340233,False,False,True,False,True,False
MS-SRV-767,2026-01-27 21:00:00,71.35824899537516,40.0,439.18581446334525,True,False,False,False,False,True
MS-SRV-402,2026-01-27 22:00:00,79.44305040249343,93.0,477.2627464385909,False,False,True,False,True,False
MS-SRV-370,2026-01-27 23:00:00,46.0324483936483,4.0,206.75045202289863,False,True,False,False,True,False
MS-SRV-920,2026-01-28 00:00:00,19.43191585801905,39.0,133.98642781593043,True,False,False,False,False,True
MS-SRV-558,2026-01-28 01:00:00,78.8724314886995,35.0,491.7083975484897,False,False,False,True,True,False
MS-SRV-154,2026-01-28 02:00:00,21.021470507208026,92.0,324.6642675338124,True,False,False,False,True,False
MS-SRV-231,2026-01-28 03:00:00,37.31133668479621,45.0,338.9844010931602,True,False,False,False,False,True
MS-SRV-450,2026-01-28 04:00:00,74.289433595408,98.0,94.11603253842316,False,False,False,True,True,False
MS-SRV-602,2026-01-28 05:00:00,88.32525244895407,48.0,484.005211483592,False,False,True,False,True,False
MS-SRV-264,2026-01-28 06:00:00,39.71465853958561,22.0,29.207600508961285,False,False,False,True,True,False
MS-SRV-675,2026-01-28 07:00:00,87.64615526716833,110.0,174.75772869968313,True,False,False,False,True,False
MS-SRV-141,2026-01-28 08:00:00,16.627340366421876,110.0,445.1028603729346,True,False,False,False,True,False
MS-SRV-502,2026-01-28 09:00:00,39.584318153274666,70.0,456.4539500779153,False,False,True,False,True,False
MS-SRV-393,2026-01-28 10:00:00,73.82259808073633,66.0,238.41134654881444,True,False,False,False,True,False
MS-SRV-785,2026-01-28 11:00:00,89.72953118190027,123.0,363.9536080391876,False,False,True,False,True,False
MS-SRV-566,2026-01-28 12:00:00,55.44420181809017,45.0,476.7581460034767,False,False,False,True,True,False
MS-SRV-147,2026-01-28 13:00:00,48.5259103609972,78.0,363.7413242209992,True,False,False,False,True,False
MS-SRV-220,2026-01-28 14:00:00,87.59403541088813,27.0,192.90012584097792,False,False,True,False,True,False
MS-SRV-550,2026-01-28 15:00:00,17.57637264484458,81.0,190.9465900004156,False,False,False,True,False,True
MS-SRV-965,2026-01-28 16:00:00,90.71228500555088,30.0,485.4033607938039,False,True,False,False,True,False
MS-SRV-888,2026-01-28 17:00:00,68.61002317963968,78.0,292.22663302593674,True,False,False,False,True,False
MS-SRV-877,2026-01-28 18:00:00,89.92420574693033,40.0,92.90876417203818,False,False,True,False,True,False
MS-SRV-995,2026-01-28 19:00:00,76.10007992213406,21.0,94.05600301553332,False,True,False,False,False,True
MS-SRV-827,2026-01-28 20:00:00,13.3867090487083,63.0,395.7879648143997,True,False,False,False,False,True
MS-SRV-524,2026-01-28 21:00:00,73.54547326900347,54.0,268.5672724307463,True,False,False,False,True,False
MS-SRV-625,2026-01-28 22:00:00,48.39310828318078,104.0,438.3208930941956,False,False,False,True,True,False
MS-SRV-195,2026-01-28 23:00:00,44.88456084000374,55.0,404.1560418436576,True,False,False,False,True,False
MS-SRV-884,2026-01-29 00:00:00,13.914260784126874,4.0,349.30694855418807,False,False,True,False,True,False
MS-SRV-138,2026-01-29 01:00:00,50.340913590624304,7.0,241.65747903547725,False,False,True,False,True,False
MS-SRV-443,2026-01-29 02:00:00,34.73813524624629,97.0,223.0357624270277,False,False,True,False,True,False
MS-SRV-224,2026-01-29 03:00:00,19.73455259990929,70.0,111.53946839878571,False,False,True,False,True,False
MS-SRV-428,2026-01-29 04:00:00,95.12362534443432,98.0,301.4728154378932,True,False,False,False,True,False
MS-SRV-416,2026-01-29 05:00:00,39.951746767074695,34.0,321.75048270105185,False,False,True,False,True,False
MS-SRV-818,2026-01-29 06:00:00,50.444579253344514,20.0,252.28362516562365,False,False,True,False,True,False
MS-SRV-217,2026-01-29 07:00:00,23.438839475610035,74.0,490.7238433503141,False,False,True,False,True,False
MS-SRV-665,2026-01-29 08:00:00,78.19637268437538,83.0,269.607619664804,False,False,True,False,False,True
MS-SRV-276,2026-01-29 09:00:00,45.96098385587823,104.0,401.31748320211983,False,True,False,False,True,False
MS-SRV-951,2026-01-29 10:00:00,93.15285896479784,37.0,448.9773400701476,False,False,True,False,True,False
MS-SRV-574,2026-01-29 11:00:00,59.16783635885256,120.0,229.1205061330543,True,False,False,False,True,False
MS-SRV-909,2026-01-29 12:00:00,91.94465981211512,42.0,0.0,False,False,True,False,True,False
MS-SRV-824,2026-01-29 13:00:00,23.582411238114936,63.0,275.26162935241626,True,False,False,False,False,True
MS-SRV-562,2026-01-29 14:00:00,25.534727697822063,63.0,392.9386426652683,False,False,True,False,True,False
MS-SRV-411,2026-01-29 15:00:00,38.615593068042,29.0,345.8059930024681,True,False,False,False,True,False
MS-SRV-974,2026-01-29 16:00:00,25.330962947684668,97.0,404.39392598518725,False,False,True,False,True,False
MS-SRV-720,2026-01-29 17:00:00,81.37690744031553,11.0,254.2719232433244,True,False,False,False,False,True
MS-SRV-810,2026-01-29 18:00:00,81.65698599797456,31.0,0.0,True,False,False,False,True,False
MS-SRV-541,2026-01-29 19:00:00,31.096617276835943,113.0,73.34163444235995,True,False,False,False,True,False
MS-SRV-974,2026-01-29 20:00:00,18.376021423769885,21.0,279.5280090438913,False,False,True,False,True,False
MS-SRV-186,2026-01-29 21:00:00,47.96227311758714,112.0,328.8592884964482,False,True,False,False,False,True
MS-SRV-551,2026-01-29 22:00:00,31.23249349533468,17.0,236.97563124880796,False,False,True,False,True,False
MS-SRV-492,2026-01-29 23:00:00,31.070470656675607,63.0,0.0,False,False,False,True,True,False
MS-SRV-787,2026-01-30 00:00:00,46.8794472076061,123.0,490.7117008265874,True,False,False,False,True,False
MS-SRV-907,2026-01-30 01:00:00,51.97748725786212,93.0,422.643444501936,True,False,False,False,True,False
MS-SRV-153,2026-01-30 02:00:00,89.95208200214039,92.0,487.4169031171217,False,True,False,False,True,False
MS-SRV-361,2026-01-30 03:00:00,97.6745248621337,26.0,469.7140615981788,False,True,False,False,True,False
MS-SRV-524,2026-01-30 04:00:00,51.07947920354894,72.0,484.6530785775536,True,False,False,False,True,False
MS-SRV-828,2026-01-30 05:00:00,77.8576688624366,51.0,307.7672994637037,False,False,True,False,True,False
MS-SRV-926,2026-01-30 06:00:00,30.01956577733634,72.0,107.85998457376203,False,False,True,False,True,False
MS-SRV-682,2026-01-30 07:00:00,54.50839779209408,121.0,50.564151612815735,False,False,True,False,True,False
MS-SRV-745,2026-01-30 08:00:00,45.75701195266944,14.0,237.51002504719935,False,False,True,False,True,False
MS-SRV-438,2026-01-30 09:00:00,63.67119246589167,77.0,381.4441582544048,True,False,False,False,True,False
MS-SRV-364,2026-01-30 10:00:00,47.439073703529424,108.0,97.32615985156546,True,False,False,False,True,False
MS-SRV-335,2026-01-30 11:00:00,33.035314552798354,84.0,65.36734565006257,False,False,True,False,True,False
MS-SRV-544,2026-01-30 12:00:00,85.74099278832773,100.0,435.7330195408528,True,False,False,False,False,True
MS-SRV-542,2026-01-30 13:00:00,17.890524488165887,46.0,5.827448034707496,False,False,True,False,True,False
MS-SRV-785,2026-01-30 14:00:00,57.75011955027272,46.0,416.7399435557864,True,False,False,False,True,False
MS-SRV-448,2026-01-30 15:00:00,97.66744986486547,118.0,106.23506030587951,False,True,False,False,True,False
MS-SRV-723,2026-01-30 16:00:00,27.21826674344585,92.0,327.8390264226469,True,False,False,False,True,False
MS-SRV-825,2026-01-30 17:00:00,92.09250557586186,125.0,232.7041690271264,True,False,False,False,False,True
MS-SRV-590,2026-01-30 18:00:00,75.94591107104064,39.0,414.0038043131977,False,False,True,False,True,False
MS-SRV-528,2026-01-30 19:00:00,79.76065492265359,50.0,135.389338168652,False,True,False,False,False,True
MS-SRV-674,2026-01-30 20:00:00,22.25396760158707,31.0,374.9625304983042,False,False,False,True,True,False
MS-SRV-906,2026-01-30 21:00:00,16.324119081353903,27.0,356.81657024990625,False,False,True,False,True,False
MS-SRV-607,2026-01-30 22:00:00,33.51444732951342,63.0,0.0,True,False,False,False,True,False
MS-SRV-333,2026-01-30 23:00:00,43.69861256757642,79.0,320.68563633712154,True,False,False,False,True,False
MS-SRV-538,2026-01-31 00:00:00,21.550194625082938,94.0,496.2511659084798,False,False,True,False,True,False
MS-SRV-994,2026-01-31 01:00:00,96.47049764853055,116.0,469.3016956734708,True,False,False,False,True,False
MS-SRV-966,2026-01-31 02:00:00,68.67987513681575,58.0,391.9103272931326,True,False,False,False,True,False
MS-SRV-351,2026-01-31 04:00:00,97.01123984436504,53.0,469.8395451421648,True,False,False,False,True,False
MS-SRV-180,2026-01-31 05:00:00,50.63697441742853,32.0,488.8318892531617,False,False,True,False,True,False
MS-SRV-961,2026-01-31 06:00:00,15.572235680805278,21.0,91.23347968264753,False,False,True,False,True,False
MS-SRV-372,2026-01-31 07:00:00,91.0584366351898,36.0,111.59103391475028,True,False,False,False,True,False
MS-SRV-649,2026-01-31 08:00:00,77.16942057204908,72.0,154.66768037448713,False,False,True,False,True,False
MS-SRV-158,2026-01-31 09:00:00,54.16398295655832,21.0,142.74238869523583,True,False,False,False,True,False
MS-SRV-587,2026-01-31 10:00:00,86.14012115195307,94.0,188.8780265056772,False,False,True,False,True,False
MS-SRV-973,2026-01-31 11:00:00,41.32505492600596,18.0,345.96363247721183,False,False,True,False,True,False
MS-SRV-300,2026-01-31 13:00:00,51.432885056348944,92.0,488.6544759330501,False,True,False,False,True,False
MS-SRV-684,2026-01-31 14:00:00,72.26594818725698,86.0,484.6046644394653,False,False,True,False,True,False
MS-SRV-762,2026-01-31 15:00:00,75.82215421041121,19.0,454.1320352714985,False,False,True,False,True,False
MS-SRV-599,2026-01-31 16:00:00,67.20054313793564,63.0,251.4396359991567,False,False,True,False,False,True
MS-SRV-977,2026-01-31 17:00:00,56.41434342198576,7.0,237.7685904600032,True,False,False,False,True,False
MS-SRV-526,2026-01-31 18:00:00,77.31225170923446,21.0,88.24096106489228,False,False,True,False,False,True
MS-SRV-202,2026-01-31 19:00:00,40.790265578354365,24.0,34.19033356819911,False,True,False,False,True,False
MS-SRV-273,2026-01-31 20:00:00,45.97509272413606,7.0,468.2910188268802,False,False,True,False,True,False
MS-SRV-244,2026-01-31 21:00:00,38.34471641528401,112.0,393.8306408854125,False,False,True,False,False,True
MS-SRV-536,2026-01-31 22:00:00,53.079965834912606,121.0,253.39480079766545,True,False,False,False,True,False
MS-SRV-629,2026-01-31 23:00:00,41.03428317851101,31.0,32.503969580832035,True,False,False,False,True,False
MS-SRV-506,2026-02-01 00:00:00,50.41109196918556,53.0,460.7738832692047,True,False,False,False,True,False
MS-SRV-115,2026-02-01 01:00:00,89.79851525367081,20.0,0.0,True,False,False,False,True,False
MS-SRV-246,2026-02-01 02:00:00,67.3575483372541,114.0,424.229526989298,True,False,False,False,True,False
MS-SRV-265,2026-02-01 03:00:00,99.82244444807844,77.0,416.592335946546,False,True,False,False,True,False
MS-SRV-660,2026-02-01 04:00:00,20.63861625204537,94.0,97.79236019270944,True,False,False,False,True,False
MS-SRV-998,2026-02-01 05:00:00,84.96877440396473,107.0,97.32425142517648,False,False,True,False,True,False
MS-SRV-742,2026-02-01 06:00:00,54.6292898573203,35.0,469.4129192037231,False,True,False,False,True,False
MS-SRV-259,2026-02-01 07:00:00,94.4267392652806,100.0,435.0586590076185,True,False,False,False,True,False
MS-SRV-918,2026-02-01 08:00:00,38.25512253924241,5.0,462.0881403959381,False,True,False,False,True,False
MS-SRV-306,2026-02-01 09:00:00,66.65202163029679,85.0,468.6568447236789,True,False,False,False,True,False
MS-SRV-938,2026-02-01 10:00:00,21.265243073206,26.0,401.327214892539,False,False,True,False,True,False
MS-SRV-672,2026-02-01 11:00:00,73.11371472181932,27.0,220.2614372829645,False,False,True,False,False,True
MS-SRV-802,2026-02-01 12:00:00,93.0712713029307,55.0,493.7194122088912,False,False,True,False,True,False
MS-SRV-169,2026-02-01 13:00:00,63.22509303974078,90.0,276.0840780382527,True,False,False,False,True,False
MS-SRV-646,2026-02-01 14:00:00,92.6871863884205,91.0,207.15175823675844,False,True,False,False,True,False
MS-SRV-323,2026-02-01 15:00:00,98.60896985270853,85.0,54.0333216006684,False,False,True,False,True,False
MS-SRV-414,2026-02-01 16:00:00,80.20632371574953,93.0,499.41875435370656,False,False,True,False,True,False
MS-SRV-104,2026-02-01 17:00:00,67.34459413022257,30.0,309.2571723792619,False,False,True,False,False,True
MS-SRV-426,2026-02-01 18:00:00,87.14324757124771,46.0,272.98407221050013,False,True,False,False,True,False
MS-SRV-630,2026-02-01 19:00:00,76.01147151252563,43.0,171.73305869674255,False,False,False,True,True,False
MS-SRV-166,2026-02-01 20:00:00,97.69991010308264,66.0,201.70355185874047,False,False,False,True,True,False
MS-SRV-219,2026-02-01 21:00:00,88.17144820726605,68.0,319.8400026769282,False,False,True,False,True,False
MS-SRV-379,2026-02-01 22:00:00,17.923841990489727,118.0,492.9704842312704,False,False,False,True,True,False
MS-SRV-315,2026-02-01 23:00:00,49.98723307395713,60.0,490.60445536296754,False,False,True,False,False,True
MS-SRV-657,2026-02-02 00:00:00,61.34514482496527,63.0,285.407219515964,False,False,True,False,True,False
MS-SRV-329,2026-02-02 01:00:00,91.05972912288014,84.0,314.7496775392956,True,False,False,False,True,False
MS-SRV-344,2026-02-02 02:00:00,10.157714609641832,63.0,393.5744070311513,False,False,True,False,True,False
MS-SRV-292,2026-02-02 03:00:00,61.89590376193648,125.0,130.17138717927665,True,False,False,False,True,False
MS-SRV-362,2026-02-02 04:00:00,14.59657189939954,6.0,236.43372509864056,True,False,False,False,True,False
MS-SRV-605,2026-02-02 05:00:00,30.224926980276116,33.0,491.4809438834733,True,False,False,False,True,False
MS-SRV-907,2026-02-02 06:00:00,60.240112444494606,95.0,452.1795755859943,False,False,True,False,True,False
MS-SRV-129,2026-02-02 07:00:00,60.60403938100252,113.0,414.5070499262339,True,False,False,False,True,False
MS-SRV-288,2026-02-02 08:00:00,82.68532932779513,109.0,389.8843981802615,True,False,False,False,True,False
MS-SRV-983,2026-02-02 09:00:00,82.53097498617011,6.0,96.73191207882076,False,True,False,False,True,False
MS-SRV-630,2026-02-02 10:00:00,48.04916372161911,30.0,170.7787926746363,False,False,False,True,True,False
MS-SRV-671,2026-02-02 11:00:00,39.26684665249158,123.0,491.4887849470479,False,False,True,False,True,False
MS-SRV-164,2026-02-02 12:00:00,69.46768731962288,104.0,41.341542533596,False,False,True,False,True,False
MS-SRV-415,2026-02-02 13:00:00,53.13985947383106,112.0,429.66496014223344,False,False,True,False,True,False
MS-SRV-677,2026-02-02 14:00:00,46.48433300360102,117.0,22.6697013064823,True,False,False,False,True,False
MS-SRV-366,2026-02-02 15:00:00,80.2098200141261,14.0,499.9896797597299,False,False,True,False,True,False
MS-SRV-314,2026-02-02 16:00:00,81.17897986453767,54.0,26.89703285900064,False,False,False,True,True,False
MS-SRV-422,2026-02-02 17:00:00,93.08033844462992,90.0,432.0657626436858,False,False,False,True,True,False
MS-SRV-138,2026-02-02 18:00:00,72.41565205776304,108.0,196.7140140583402,True,False,False,False,False,True
MS-SRV-432,2026-02-02 19:00:00,30.937273717419384,87.0,346.7314055346037,False,False,True,False,True,False
MS-SRV-581,2026-02-02 20:00:00,12.897853082839186,25.0,136.1803873545121,False,False,False,True,True,False
MS-SRV-179,2026-02-02 21:00:00,19.14696908446887,65.0,47.558059375548005,True,False,False,False,True,False
MS-SRV-462,2026-02-02 22:00:00,25.04219201780211,84.0,472.2494157366855,False,False,False,True,True,False
MS-SRV-421,2026-02-03 00:00:00,91.10519066964744,102.0,496.9024620075761,False,False,False,True,True,False
MS-SRV-534,2026-02-03 01:00:00,89.70597824249886,6.0,336.56631637626134,True,False,False,False,True,False
MS-SRV-977,2026-02-03 02:00:00,52.521240861224,110.0,278.00466340646847,False,False,True,False,True,False
MS-SRV-153,2026-02-03 03:00:00,34.41386085678248,88.0,198.3629046473532,False,False,True,False,True,False
MS-SRV-616,2026-02-03 04:00:00,79.63963855030973,63.0,347.0948309754532,False,True,False,False,True,False
MS-SRV-846,2026-02-03 05:00:00,98.04592209539854,59.0,356.0607442515256,True,False,False,False,True,False
MS-SRV-139,2026-02-03 06:00:00,32.99686872898431,65.0,105.46631995566312,False,False,True,False,True,False
MS-SRV-869,2026-02-03 07:00:00,89.33522154939787,114.0,199.8856370972157,False,False,False,True,True,False
MS-SRV-361,2026-02-03 08:00:00,98.04533804450818,45.0,471.19448146937447,True,False,False,False,True,False
MS-SRV-807,2026-02-03 09:00:00,34.30488768224091,30.0,227.57864899017537,False,False,True,False,True,False
MS-SRV-576,2026-02-03 10:00:00,78.77235123297596,112.0,191.39648883593236,False,False,True,False,True,False
MS-SRV-415,2026-02-03 12:00:00,52.67329344632972,7.0,390.8278262091977,False,False,True,False,True,False
MS-SRV-614,2026-02-03 13:00:00,89.40234032763401,26.0,241.52349111987783,False,False,True,False,True,False
MS-SRV-703,2026-02-03 14:00:00,41.08218692301981,24.0,240.06272499070295,True,False,False,False,True,False
MS-SRV-727,2026-02-03 15:00:00,35.5419098956402,71.0,466.0052304570208,False,False,False,True,True,False
MS-SRV-114,2026-02-03 16:00:00,87.96529184382855,108.0,194.1391418966139,True,False,False,False,True,False
MS-SRV-988,2026-02-03 18:00:00,53.4600928269766,75.0,272.50128469452767,True,False,False,False,True,False
MS-SRV-936,2026-02-03 19:00:00,21.849407212795786,48.0,43.53732252586809,False,False,True,False,True,False
